"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2012","Cyprus","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","129.00",""
"2012","Cyprus","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","149.32",""
"2012","Cyprus","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for construction","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for construction","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for services","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for services","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for private households","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction for private households","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2012","Cyprus","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Cyprus","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2012","Cyprus","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Latvia","Total gross abstraction","Fresh surface water","Million cubic metres","102.14",""
"2012","Latvia","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","50.21",""
"2012","Latvia","Total gross abstraction","Fresh groundwater","Million cubic metres","84.95",""
"2012","Latvia","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","41.76",""
"2012","Latvia","Water abstraction for public water supply","Fresh surface water","Million cubic metres","30.47",""
"2012","Latvia","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","14.98",""
"2012","Latvia","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","61.52",""
"2012","Latvia","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","30.24",""
"2012","Latvia","Water abstraction for agriculture","Fresh surface water","Million cubic metres","38.67",""
"2012","Latvia","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","19.01",""
"2012","Latvia","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","2.37",""
"2012","Latvia","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","1.17",""
"2012","Latvia","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","0.05",""
"2012","Latvia","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","0.02",""
"2012","Latvia","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","0.21",""
"2012","Latvia","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","0.10",""
"2012","Latvia","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","38.31",""
"2012","Latvia","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","18.83",""
"2012","Latvia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.01",""
"2012","Latvia","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2012","Latvia","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","13.02",""
"2012","Latvia","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","6.40",""
"2012","Latvia","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","3.76",""
"2012","Latvia","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","1.85",""
"2012","Latvia","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","15.98",""
"2012","Latvia","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","7.86",""
"2012","Latvia","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","7.24",""
"2012","Latvia","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","3.56",""
"2012","Latvia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres",":",""
"2012","Latvia","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant",":",""
"2012","Latvia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres",":",""
"2012","Latvia","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant",":",""
"2012","Latvia","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","2.08",""
"2012","Latvia","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","1.02",""
"2012","Latvia","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","0.10",""
"2012","Latvia","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.05",""
"2012","Latvia","Water abstraction for construction","Fresh surface water","Million cubic metres","0.61",""
"2012","Latvia","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.30",""
"2012","Latvia","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.03",""
"2012","Latvia","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.01",""
"2012","Latvia","Water abstraction for services","Fresh surface water","Million cubic metres","1.27",""
"2012","Latvia","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.62",""
